User_ID,Session_Length_Minutes,Time_of_Day,Lesson_Completed,Difficulty_Level,Notifications_Received,Interacted_With_Feature,Subscription_Status,Rating,Country,Device_Type,Churned,Session_Date
user_851,11.81,Afternoon,0,Intermediate,0,Yes,Free,4.0,Australia,Tablet,0,2024-11-21 13:00:00
user_468,0.39,Evening,1,Intermediate,1,Yes,Free,2.0,India,Desktop,0,2024-11-21 14:00:00
user_670,21.5,Afternoon,0,Beginner,0,Yes,Free,4.0,India,Tablet,0,2024-11-21 15:00:00
user_55,5.68,Evening,1,Beginner,1,Yes,Free,3.0,UK,Mobile,0,2024-11-21 16:00:00
user_60,0.18,Evening,1,Intermediate,0,No,Free,2.0,Germany,Desktop,0,2024-11-21 17:00:00
user_855,11.91,Evening,1,Beginner,1,Yes,Free,5.0,Canada,Tablet,0,2024-11-21 18:00:00
user_714,4.4,Evening,0,Intermediate,1,Yes,Free,5.0,Canada,Tablet,0,2024-11-21 19:00:00
user_63,5.54,Morning,1,Intermediate,1,Yes,Premium,5.0,Australia,Tablet,0,2024-11-21 20:00:00
user_172,2.47,Night,0,Beginner,1,Yes,Premium,5.0,Australia,Mobile,0,2024-11-21 21:00:00
user_134,4.68,Evening,1,Beginner,2,Yes,Free,3.0,USA,Desktop,0,2024-11-21 22:00:00
user_503,3.18,Evening,0,Intermediate,0,Yes,Premium,5.0,India,Mobile,1,2024-11-21 23:00:00
user_191,17.42,Afternoon,0,Beginner,1,No,Premium,1.0,India,Desktop,0,2024-11-22 00:00:00
user_851,20.4,Afternoon,0,Intermediate,0,Yes,Free,5.0,India,Tablet,0,2024-11-22 01:00:00
user_95,3.07,Evening,0,Intermediate,1,No,Premium,3.0,Canada,Desktop,0,2024-11-22 02:00:00
user_316,6.11,Afternoon,1,Beginner,1,Yes,Free,4.0,Canada,Desktop,0,2024-11-22 03:00:00
user_970,2.31,Afternoon,0,Beginner,3,Yes,Free,5.0,UK,Desktop,0,2024-11-22 04:00:00
user_262,2.26,Afternoon,0,Advanced,2,Yes,Free,5.0,USA,Desktop,0,2024-11-22 05:00:00
user_550,21.65,Evening,0,Intermediate,3,No,Free,4.0,Canada,Desktop,0,2024-11-22 06:00:00
user_866,1.54,Evening,1,Beginner,1,Yes,Free,5.0,UK,Desktop,0,2024-11-22 07:00:00
user_645,2.63,Night,0,Advanced,2,No,Premium,4.0,Germany,Desktop,0,2024-11-22 08:00:00
user_645,22.67,Evening,1,Beginner,0,No,Free,2.0,Brazil,Desktop,0,2024-11-22 09:00:00
user_5,3.37,Evening,0,Intermediate,1,Yes,Free,3.0,Australia,Desktop,0,2024-11-22 10:00:00
user_784,6.58,Evening,1,Beginner,1,Yes,Free,3.0,Canada,Desktop,0,2024-11-22 11:00:00
user_470,4.49,Morning,1,Beginner,1,Yes,Free,5.0,Brazil,Mobile,0,2024-11-22 12:00:00
user_645,2.46,Evening,0,Beginner,1,Yes,Free,4.0,Germany,Tablet,0,2024-11-22 13:00:00
user_945,10.05,Morning,1,Beginner,1,Yes,Premium,5.0,Brazil,Tablet,0,2024-11-22 14:00:00
user_282,5.55,Morning,0,Intermediate,0,Yes,Free,1.0,Brazil,Mobile,0,2024-11-22 15:00:00
user_6,2.62,Evening,1,Intermediate,1,No,Free,3.0,Canada,Tablet,0,2024-11-22 16:00:00
user_941,3.49,Evening,0,Intermediate,1,No,Premium,5.0,Canada,Mobile,0,2024-11-22 17:00:00
user_609,7.71,Night,0,Intermediate,0,Yes,Free,5.0,USA,Desktop,0,2024-11-22 18:00:00
user_489,5.36,Afternoon,0,Beginner,1,Yes,Free,4.0,Germany,Mobile,0,2024-11-22 19:00:00
user_538,1.41,Afternoon,0,Beginner,0,Yes,Free,4.0,Canada,Mobile,1,2024-11-22 20:00:00
user_194,9.56,Evening,0,Beginner,1,Yes,Free,5.0,Germany,Desktop,0,2024-11-22 21:00:00
user_443,6.47,Evening,0,Beginner,4,Yes,Free,5.0,UK,Desktop,0,2024-11-22 22:00:00
user_521,4.94,Afternoon,0,Intermediate,1,Yes,Free,4.0,Germany,Mobile,0,2024-11-22 23:00:00
user_328,7.58,Evening,1,Beginner,0,Yes,Free,2.0,UK,Tablet,0,2024-11-23 00:00:00
user_141,2.78,Afternoon,0,Intermediate,0,No,Free,4.0,Germany,Tablet,1,2024-11-23 01:00:00
user_898,10.03,Afternoon,1,Advanced,0,Yes,Free,4.0,Brazil,Tablet,0,2024-11-23 02:00:00
user_158,1.47,Evening,0,Beginner,0,Yes,Free,5.0,USA,Mobile,1,2024-11-23 03:00:00
user_105,31.19,Afternoon,1,Intermediate,1,No,Premium,4.0,Australia,Mobile,0,2024-11-23 04:00:00
user_971,12.14,Evening,1,Intermediate,1,No,Free,5.0,Canada,Mobile,0,2024-11-23 05:00:00
user_349,12.09,Evening,1,Intermediate,1,No,Free,4.0,UK,Mobile,0,2024-11-23 06:00:00
user_470,6.68,Afternoon,0,Intermediate,3,No,Free,2.0,Canada,Tablet,0,2024-11-23 07:00:00
user_883,13.78,Afternoon,0,Intermediate,3,No,Premium,4.0,USA,Tablet,0,2024-11-23 08:00:00
user_497,32.54,Afternoon,1,Advanced,0,No,Premium,5.0,India,Tablet,0,2024-11-23 09:00:00
user_248,17.1,Afternoon,0,Intermediate,0,No,Free,5.0,UK,Tablet,0,2024-11-23 10:00:00
user_758,1.11,Morning,0,Intermediate,0,Yes,Free,5.0,USA,Mobile,1,2024-11-23 11:00:00
user_492,2.25,Evening,0,Advanced,0,Yes,Free,5.0,Canada,Mobile,1,2024-11-23 12:00:00
user_359,25.61,Evening,1,Beginner,0,No,Free,4.0,Canada,Mobile,0,2024-11-23 13:00:00
user_20,10.56,Morning,1,Intermediate,1,No,Free,3.0,Australia,Tablet,0,2024-11-23 14:00:00
user_167,2.05,Morning,0,Intermediate,3,No,Free,2.0,Australia,Mobile,0,2024-11-23 15:00:00
user_704,3.45,Afternoon,1,Beginner,3,Yes,Premium,5.0,Canada,Tablet,0,2024-11-23 16:00:00
user_970,7.68,Afternoon,0,Beginner,1,No,Premium,5.0,India,Desktop,0,2024-11-23 17:00:00
user_700,18.42,Evening,1,Beginner,1,No,Premium,3.0,Brazil,Mobile,0,2024-11-23 18:00:00
user_669,2.91,Evening,0,Beginner,1,Yes,Premium,5.0,Canada,Mobile,0,2024-11-23 19:00:00
user_994,5.13,Night,1,Beginner,0,Yes,Premium,5.0,Germany,Mobile,0,2024-11-23 20:00:00
user_642,0.49,Evening,1,Beginner,1,Yes,Free,3.0,USA,Desktop,0,2024-11-23 21:00:00
user_718,23.57,Night,1,Beginner,1,No,Free,4.0,India,Desktop,0,2024-11-23 22:00:00
user_276,5.08,Afternoon,1,Intermediate,1,No,Premium,2.0,Australia,Mobile,0,2024-11-23 23:00:00
user_255,4.71,Evening,1,Beginner,0,Yes,Free,4.0,Brazil,Mobile,0,2024-11-24 00:00:00
user_269,4.63,Morning,0,Intermediate,0,Yes,Free,4.0,UK,Mobile,1,2024-11-24 01:00:00
user_151,3.24,Morning,1,Beginner,1,Yes,Free,4.0,Canada,Desktop,0,2024-11-24 02:00:00
user_823,6.55,Afternoon,0,Intermediate,0,Yes,Free,2.0,Australia,Desktop,0,2024-11-24 03:00:00
user_124,28.22,Afternoon,0,Beginner,0,Yes,Free,5.0,USA,Desktop,0,2024-11-24 04:00:00
user_240,10.05,Evening,1,Intermediate,2,Yes,Free,4.0,USA,Mobile,0,2024-11-24 05:00:00
user_707,1.73,Afternoon,1,Beginner,0,No,Free,5.0,Australia,Desktop,0,2024-11-24 06:00:00
user_1,12.74,Evening,0,Beginner,0,No,Premium,5.0,Canada,Mobile,0,2024-11-24 07:00:00
user_79,7.5,Night,1,Intermediate,0,Yes,Free,4.0,Australia,Tablet,0,2024-11-24 08:00:00
user_479,4.93,Night,1,Intermediate,1,Yes,Free,4.0,Germany,Mobile,0,2024-11-24 09:00:00
user_613,4.96,Morning,0,Beginner,0,No,Free,5.0,Germany,Mobile,1,2024-11-24 10:00:00
user_333,7.21,Evening,1,Advanced,0,No,Premium,1.0,Canada,Desktop,0,2024-11-24 11:00:00
user_810,4.68,Afternoon,1,Beginner,2,Yes,Premium,5.0,India,Mobile,0,2024-11-24 12:00:00
user_568,11.95,Afternoon,1,Advanced,1,Yes,Free,3.0,Germany,Desktop,0,2024-11-24 13:00:00
user_999,15.28,Morning,0,Intermediate,0,Yes,Free,5.0,Germany,Tablet,0,2024-11-24 14:00:00
user_537,3.33,Afternoon,0,Beginner,1,No,Free,3.0,Brazil,Desktop,0,2024-11-24 15:00:00
user_838,0.3,Evening,0,Beginner,1,No,Free,5.0,USA,Mobile,0,2024-11-24 16:00:00
user_275,13.96,Evening,0,Intermediate,1,Yes,Free,5.0,Australia,Tablet,0,2024-11-24 17:00:00
user_304,21.37,Evening,1,Intermediate,0,Yes,Free,5.0,UK,Tablet,0,2024-11-24 18:00:00
user_613,0.5,Evening,0,Intermediate,1,Yes,Premium,4.0,Australia,Tablet,0,2024-11-24 19:00:00
user_96,1.72,Evening,1,Intermediate,3,Yes,Premium,5.0,Brazil,Desktop,0,2024-11-24 20:00:00
user_934,5.04,Afternoon,1,Beginner,3,Yes,Free,4.0,Australia,Tablet,0,2024-11-24 21:00:00
user_268,6.69,Evening,0,Advanced,1,No,Free,4.0,Germany,Desktop,0,2024-11-24 22:00:00
user_499,4.27,Afternoon,0,Beginner,1,No,Free,3.0,India,Desktop,0,2024-11-24 23:00:00
user_536,1.52,Morning,0,Beginner,1,Yes,Free,4.0,UK,Desktop,0,2024-11-25 00:00:00
user_36,3.86,Evening,1,Beginner,1,Yes,Free,5.0,USA,Mobile,0,2024-11-25 01:00:00
user_616,1.06,Evening,1,Intermediate,2,Yes,Free,5.0,Brazil,Mobile,0,2024-11-25 02:00:00
user_93,10.49,Afternoon,0,Beginner,0,Yes,Free,3.0,India,Mobile,0,2024-11-25 03:00:00
user_27,4.27,Evening,1,Beginner,1,No,Free,5.0,Brazil,Mobile,0,2024-11-25 04:00:00
user_151,15.6,Afternoon,0,Beginner,0,Yes,Premium,2.0,Brazil,Desktop,0,2024-11-25 05:00:00
user_987,1.2,Morning,0,Advanced,0,Yes,Free,3.0,Germany,Tablet,1,2024-11-25 06:00:00
user_610,2.01,Afternoon,0,Intermediate,1,Yes,Free,2.0,India,Mobile,0,2024-11-25 07:00:00
user_895,0.79,Morning,1,Beginner,0,Yes,Free,5.0,USA,Mobile,0,2024-11-25 08:00:00
user_534,2.16,Evening,1,Beginner,3,No,Free,3.0,Australia,Mobile,0,2024-11-25 09:00:00
user_506,3.67,Evening,1,Intermediate,0,Yes,Premium,4.0,Brazil,Desktop,0,2024-11-25 10:00:00
user_245,12.47,Night,0,Beginner,0,Yes,Free,3.0,USA,Desktop,0,2024-11-25 11:00:00
user_864,6.59,Night,0,Advanced,1,Yes,Free,5.0,Brazil,Desktop,0,2024-11-25 12:00:00
user_853,7.11,Evening,0,Intermediate,0,No,Free,4.0,Germany,Desktop,0,2024-11-25 13:00:00
user_248,9.41,Evening,1,Intermediate,2,No,Premium,5.0,Brazil,Tablet,0,2024-11-25 14:00:00
user_435,28.86,Afternoon,1,Beginner,2,Yes,Premium,2.0,Australia,Tablet,0,2024-11-25 15:00:00
user_74,0.35,Evening,1,Intermediate,1,Yes,Premium,5.0,Australia,Mobile,0,2024-11-25 16:00:00
user_885,25.24,Night,1,Intermediate,0,Yes,Free,5.0,Germany,Desktop,0,2024-11-25 17:00:00
user_639,7.87,Morning,0,Beginner,2,Yes,Free,5.0,Canada,Desktop,0,2024-11-25 18:00:00
user_514,3.98,Evening,0,Beginner,0,No,Free,3.0,UK,Tablet,1,2024-11-25 19:00:00
user_219,3.44,Evening,0,Beginner,0,No,Premium,4.0,Australia,Desktop,1,2024-11-25 20:00:00
user_765,15.36,Afternoon,0,Intermediate,0,Yes,Premium,4.0,UK,Desktop,0,2024-11-25 21:00:00
user_14,0.61,Evening,0,Beginner,0,Yes,Free,4.0,Australia,Tablet,1,2024-11-25 22:00:00
user_286,7.05,Night,0,Intermediate,0,No,Premium,5.0,UK,Desktop,0,2024-11-25 23:00:00
user_826,2.03,Afternoon,0,Advanced,1,Yes,Free,5.0,Australia,Mobile,0,2024-11-26 00:00:00
user_809,7.66,Afternoon,0,Beginner,0,No,Premium,3.0,Brazil,Tablet,0,2024-11-26 01:00:00
user_719,5.32,Evening,0,Intermediate,0,No,Free,5.0,Brazil,Mobile,0,2024-11-26 02:00:00
user_325,19.62,Evening,1,Beginner,1,Yes,Free,4.0,Germany,Mobile,0,2024-11-26 03:00:00
user_259,17.83,Evening,1,Beginner,0,Yes,Free,1.0,USA,Tablet,0,2024-11-26 04:00:00
user_677,21.93,Night,1,Beginner,1,Yes,Free,3.0,India,Tablet,0,2024-11-26 05:00:00
user_374,5.28,Evening,1,Beginner,4,No,Free,5.0,Australia,Mobile,0,2024-11-26 06:00:00
user_444,3.24,Afternoon,1,Intermediate,1,Yes,Free,4.0,Germany,Tablet,0,2024-11-26 07:00:00
user_860,3.96,Evening,0,Beginner,2,Yes,Premium,3.0,India,Mobile,0,2024-11-26 08:00:00
user_830,10.91,Morning,0,Advanced,1,No,Premium,1.0,Germany,Mobile,0,2024-11-26 09:00:00
user_654,0.39,Evening,0,Advanced,1,Yes,Free,5.0,Canada,Tablet,0,2024-11-26 10:00:00
user_650,2.66,Evening,0,Beginner,0,Yes,Free,5.0,Australia,Mobile,1,2024-11-26 11:00:00
user_101,5.22,Afternoon,0,Intermediate,2,No,Free,5.0,Canada,Tablet,0,2024-11-26 12:00:00
user_595,3.65,Evening,0,Beginner,0,No,Free,4.0,India,Desktop,1,2024-11-26 13:00:00
user_970,19.09,Evening,0,Advanced,0,Yes,Free,5.0,UK,Mobile,0,2024-11-26 14:00:00
user_541,0.61,Evening,1,Advanced,0,No,Free,4.0,Australia,Mobile,0,2024-11-26 15:00:00
user_860,3.08,Afternoon,0,Beginner,0,Yes,Free,5.0,USA,Desktop,1,2024-11-26 16:00:00
user_280,6.1,Afternoon,0,Intermediate,1,No,Free,4.0,India,Desktop,0,2024-11-26 17:00:00
user_471,18.36,Evening,0,Advanced,0,No,Free,5.0,India,Mobile,0,2024-11-26 18:00:00
user_7,4.24,Morning,1,Beginner,1,No,Free,5.0,Canada,Tablet,0,2024-11-26 19:00:00
user_899,16.07,Evening,0,Beginner,0,No,Free,5.0,Canada,Mobile,0,2024-11-26 20:00:00
user_242,2.87,Afternoon,1,Beginner,0,Yes,Free,5.0,Brazil,Mobile,0,2024-11-26 21:00:00
user_311,3.56,Morning,0,Beginner,1,Yes,Free,5.0,Canada,Mobile,0,2024-11-26 22:00:00
user_587,2.81,Morning,0,Beginner,2,Yes,Free,3.0,Germany,Desktop,0,2024-11-26 23:00:00
user_165,16.76,Morning,1,Beginner,2,Yes,Free,3.0,India,Tablet,0,2024-11-27 00:00:00
user_37,22.1,Afternoon,1,Intermediate,1,Yes,Free,5.0,Brazil,Desktop,0,2024-11-27 01:00:00
user_808,19.27,Morning,1,Beginner,0,Yes,Free,5.0,Brazil,Mobile,0,2024-11-27 02:00:00
user_710,13.56,Morning,0,Beginner,1,No,Premium,4.0,UK,Desktop,0,2024-11-27 03:00:00
user_756,10.67,Night,0,Beginner,1,No,Free,5.0,Australia,Desktop,0,2024-11-27 04:00:00
user_624,25.31,Evening,1,Intermediate,4,Yes,Free,2.0,Germany,Mobile,0,2024-11-27 05:00:00
user_701,5.38,Morning,1,Advanced,0,Yes,Premium,5.0,India,Desktop,0,2024-11-27 06:00:00
user_248,8.87,Evening,0,Beginner,2,Yes,Free,4.0,India,Desktop,0,2024-11-27 07:00:00
user_296,2.9,Afternoon,0,Intermediate,1,Yes,Free,3.0,USA,Mobile,0,2024-11-27 08:00:00
user_961,7.52,Afternoon,1,Intermediate,2,Yes,Free,3.0,Australia,Mobile,0,2024-11-27 09:00:00
user_987,33.19,Evening,0,Advanced,1,Yes,Free,4.0,Canada,Mobile,0,2024-11-27 10:00:00
user_890,14.77,Afternoon,0,Intermediate,1,No,Free,4.0,Canada,Desktop,0,2024-11-27 11:00:00
user_360,28.99,Evening,1,Advanced,0,Yes,Free,4.0,Australia,Tablet,0,2024-11-27 12:00:00
user_123,0.79,Night,0,Beginner,1,Yes,Free,5.0,Australia,Desktop,0,2024-11-27 13:00:00
user_653,15.8,Afternoon,0,Beginner,0,Yes,Free,4.0,Brazil,Mobile,0,2024-11-27 14:00:00
user_9,9.97,Morning,0,Advanced,0,No,Free,4.0,Germany,Mobile,0,2024-11-27 15:00:00
user_579,2.28,Afternoon,0,Beginner,2,No,Free,4.0,India,Tablet,0,2024-11-27 16:00:00
user_638,6.92,Evening,0,Intermediate,0,No,Free,3.0,USA,Tablet,0,2024-11-27 17:00:00
user_96,20.74,Morning,0,Intermediate,1,No,Free,1.0,UK,Desktop,0,2024-11-27 18:00:00
user_238,0.29,Evening,0,Beginner,1,Yes,Free,3.0,USA,Tablet,0,2024-11-27 19:00:00
user_396,4.42,Evening,1,Intermediate,2,Yes,Free,5.0,Canada,Mobile,0,2024-11-27 20:00:00
user_707,9.03,Evening,1,Intermediate,2,Yes,Premium,3.0,USA,Tablet,0,2024-11-27 21:00:00
user_230,5.61,Night,0,Beginner,2,Yes,Free,5.0,Germany,Mobile,0,2024-11-27 22:00:00
user_995,18.67,Afternoon,0,Advanced,1,No,Free,4.0,Australia,Mobile,0,2024-11-27 23:00:00
user_502,1.03,Afternoon,1,Intermediate,1,Yes,Free,2.0,UK,Mobile,0,2024-11-28 00:00:00
user_229,2.22,Evening,0,Beginner,0,Yes,Free,4.0,Germany,Mobile,1,2024-11-28 01:00:00
user_180,25.16,Evening,0,Beginner,0,Yes,Free,3.0,Canada,Tablet,0,2024-11-28 02:00:00
user_668,3.71,Afternoon,0,Intermediate,2,Yes,Free,4.0,Germany,Tablet,0,2024-11-28 03:00:00
user_73,16.47,Afternoon,1,Beginner,3,Yes,Premium,4.0,Brazil,Tablet,0,2024-11-28 04:00:00
user_218,1.6,Evening,0,Intermediate,1,Yes,Free,5.0,Germany,Mobile,0,2024-11-28 05:00:00
user_367,4.17,Afternoon,0,Beginner,1,Yes,Premium,4.0,Brazil,Desktop,0,2024-11-28 06:00:00
user_935,3.65,Morning,0,Advanced,3,No,Free,5.0,Canada,Desktop,0,2024-11-28 07:00:00
user_698,31.42,Afternoon,1,Intermediate,1,Yes,Free,3.0,Brazil,Tablet,0,2024-11-28 08:00:00
user_442,15.84,Evening,1,Beginner,0,Yes,Free,4.0,UK,Mobile,0,2024-11-28 09:00:00
user_754,6.17,Evening,0,Intermediate,1,No,Free,5.0,India,Tablet,0,2024-11-28 10:00:00
user_925,13.59,Afternoon,1,Beginner,1,Yes,Free,5.0,Germany,Mobile,0,2024-11-28 11:00:00
user_544,8.82,Night,1,Beginner,1,Yes,Free,4.0,Brazil,Desktop,0,2024-11-28 12:00:00
user_556,3.03,Afternoon,0,Intermediate,0,No,Free,3.0,Australia,Desktop,1,2024-11-28 13:00:00
user_757,0.26,Night,0,Intermediate,0,Yes,Premium,4.0,Brazil,Mobile,1,2024-11-28 14:00:00
user_742,6.55,Night,0,Beginner,1,No,Premium,4.0,USA,Tablet,0,2024-11-28 15:00:00
user_642,12.79,Afternoon,1,Beginner,1,Yes,Free,3.0,UK,Mobile,0,2024-11-28 16:00:00
user_971,8.08,Evening,1,Beginner,1,No,Free,5.0,India,Tablet,0,2024-11-28 17:00:00
user_880,20.94,Afternoon,1,Beginner,1,Yes,Premium,3.0,USA,Tablet,0,2024-11-28 18:00:00
user_789,5.9,Evening,0,Beginner,1,Yes,Free,5.0,Germany,Tablet,0,2024-11-28 19:00:00
user_818,5.84,Evening,0,Beginner,0,No,Free,4.0,Australia,Desktop,0,2024-11-28 20:00:00
user_85,3.68,Afternoon,1,Intermediate,2,No,Free,5.0,UK,Mobile,0,2024-11-28 21:00:00
user_609,1.84,Afternoon,0,Intermediate,0,No,Free,4.0,Brazil,Tablet,1,2024-11-28 22:00:00
user_75,3.3,Evening,1,Advanced,0,Yes,Free,5.0,UK,Mobile,0,2024-11-28 23:00:00
user_892,4.31,Evening,0,Intermediate,0,Yes,Free,3.0,USA,Desktop,1,2024-11-29 00:00:00
user_275,6.67,Night,0,Intermediate,3,No,Premium,4.0,Germany,Mobile,0,2024-11-29 01:00:00
user_246,0.31,Evening,0,Intermediate,0,Yes,Premium,2.0,UK,Desktop,1,2024-11-29 02:00:00
user_481,2.54,Afternoon,0,Advanced,4,Yes,Free,5.0,Australia,Desktop,0,2024-11-29 03:00:00
user_362,4.27,Morning,0,Beginner,2,Yes,Free,3.0,USA,Mobile,0,2024-11-29 04:00:00
user_932,11.64,Evening,0,Intermediate,0,Yes,Free,5.0,UK,Tablet,0,2024-11-29 05:00:00
user_880,4.66,Afternoon,0,Beginner,0,Yes,Free,4.0,USA,Desktop,1,2024-11-29 06:00:00
user_122,17.02,Afternoon,1,Beginner,1,Yes,Free,5.0,Australia,Tablet,0,2024-11-29 07:00:00
user_658,18.15,Evening,1,Intermediate,0,Yes,Free,5.0,India,Desktop,0,2024-11-29 08:00:00
user_79,17.84,Afternoon,0,Intermediate,2,No,Free,5.0,Australia,Tablet,0,2024-11-29 09:00:00
user_590,12.14,Evening,0,Intermediate,0,No,Free,4.0,India,Desktop,0,2024-11-29 10:00:00
user_580,6.67,Evening,0,Beginner,1,Yes,Free,2.0,Australia,Mobile,0,2024-11-29 11:00:00
user_162,15.6,Evening,0,Beginner,0,No,Free,4.0,India,Tablet,0,2024-11-29 12:00:00
user_959,4.15,Evening,0,Intermediate,0,No,Free,4.0,India,Desktop,1,2024-11-29 13:00:00
user_521,26.51,Morning,0,Beginner,0,Yes,Free,5.0,Germany,Desktop,0,2024-11-29 14:00:00
user_498,14.61,Evening,0,Beginner,1,No,Free,5.0,India,Desktop,0,2024-11-29 15:00:00
user_240,15.78,Afternoon,0,Advanced,0,Yes,Premium,3.0,UK,Desktop,0,2024-11-29 16:00:00
user_691,3.05,Morning,0,Beginner,1,Yes,Free,4.0,Germany,Desktop,0,2024-11-29 17:00:00
user_566,19.55,Evening,1,Advanced,1,No,Premium,5.0,India,Mobile,0,2024-11-29 18:00:00
user_447,8.76,Afternoon,1,Intermediate,1,Yes,Free,4.0,UK,Tablet,0,2024-11-29 19:00:00
user_935,3.07,Morning,0,Intermediate,0,No,Free,5.0,Australia,Desktop,1,2024-11-29 20:00:00
user_582,17.32,Evening,1,Beginner,1,No,Free,2.0,Germany,Desktop,0,2024-11-29 21:00:00
user_963,15.37,Evening,0,Intermediate,0,Yes,Premium,4.0,Australia,Mobile,0,2024-11-29 22:00:00
user_641,0.8,Night,0,Beginner,1,No,Free,5.0,Canada,Tablet,0,2024-11-29 23:00:00
user_524,1.99,Afternoon,0,Intermediate,0,No,Free,3.0,Canada,Mobile,1,2024-11-30 00:00:00
user_381,2.6,Evening,0,Advanced,1,Yes,Free,4.0,USA,Desktop,0,2024-11-30 01:00:00
user_339,7.61,Evening,0,Advanced,2,Yes,Free,5.0,Australia,Mobile,0,2024-11-30 02:00:00
user_965,6.86,Afternoon,0,Beginner,2,Yes,Premium,5.0,Brazil,Desktop,0,2024-11-30 03:00:00
user_979,12.58,Evening,0,Beginner,2,No,Free,5.0,Brazil,Mobile,0,2024-11-30 04:00:00
user_926,2.81,Evening,0,Intermediate,1,Yes,Free,3.0,Germany,Tablet,0,2024-11-30 05:00:00
user_439,8.07,Morning,0,Intermediate,0,Yes,Free,3.0,India,Mobile,0,2024-11-30 06:00:00
user_313,13.09,Evening,1,Advanced,0,Yes,Free,4.0,India,Mobile,0,2024-11-30 07:00:00
user_303,13.87,Evening,1,Beginner,1,No,Free,5.0,Australia,Tablet,0,2024-11-30 08:00:00
user_610,16.07,Afternoon,0,Beginner,1,Yes,Premium,4.0,UK,Mobile,0,2024-11-30 09:00:00
user_751,3.45,Evening,1,Beginner,1,Yes,Free,5.0,Brazil,Desktop,0,2024-11-30 10:00:00
user_326,26.11,Morning,1,Beginner,1,No,Free,3.0,India,Desktop,0,2024-11-30 11:00:00
user_507,0.04,Afternoon,1,Advanced,1,Yes,Premium,1.0,India,Tablet,0,2024-11-30 12:00:00
user_306,13.22,Afternoon,1,Intermediate,2,No,Free,5.0,Germany,Desktop,0,2024-11-30 13:00:00
user_527,14.96,Evening,1,Beginner,2,No,Free,3.0,Australia,Desktop,0,2024-11-30 14:00:00
user_444,5.91,Evening,0,Beginner,0,Yes,Free,4.0,Germany,Desktop,0,2024-11-30 15:00:00
user_242,27.32,Afternoon,0,Beginner,2,No,Free,1.0,Germany,Desktop,0,2024-11-30 16:00:00
user_673,6.07,Evening,0,Beginner,2,Yes,Free,4.0,Germany,Mobile,0,2024-11-30 17:00:00
user_783,4.44,Afternoon,1,Intermediate,1,Yes,Free,5.0,UK,Mobile,0,2024-11-30 18:00:00
user_712,10.56,Morning,0,Beginner,1,Yes,Free,4.0,India,Mobile,0,2024-11-30 19:00:00
user_31,65.87,Afternoon,0,Beginner,0,No,Free,5.0,India,Tablet,0,2024-11-30 20:00:00
user_775,10.83,Morning,1,Intermediate,0,Yes,Free,4.0,Brazil,Desktop,0,2024-11-30 21:00:00
user_392,5.75,Evening,0,Intermediate,1,Yes,Free,4.0,Brazil,Tablet,0,2024-11-30 22:00:00
user_475,9.55,Morning,0,Intermediate,1,Yes,Free,4.0,Australia,Tablet,0,2024-11-30 23:00:00
user_33,3.86,Evening,0,Intermediate,1,Yes,Free,5.0,Germany,Desktop,0,2024-12-01 00:00:00
user_640,8.58,Evening,0,Intermediate,2,Yes,Free,5.0,Canada,Mobile,0,2024-12-01 01:00:00
user_395,39.46,Afternoon,0,Beginner,0,Yes,Free,3.0,India,Tablet,0,2024-12-01 02:00:00
user_632,14.18,Afternoon,1,Advanced,3,Yes,Free,3.0,USA,Desktop,0,2024-12-01 03:00:00
user_558,14.81,Afternoon,0,Beginner,0,No,Free,4.0,India,Mobile,0,2024-12-01 04:00:00
user_519,2.73,Evening,1,Beginner,2,Yes,Free,1.0,USA,Mobile,0,2024-12-01 05:00:00
user_18,3.57,Evening,1,Intermediate,0,Yes,Free,3.0,Germany,Mobile,0,2024-12-01 06:00:00
user_316,3.99,Afternoon,0,Beginner,0,No,Free,5.0,Brazil,Mobile,1,2024-12-01 07:00:00
user_862,1.02,Morning,0,Beginner,0,Yes,Free,5.0,India,Desktop,1,2024-12-01 08:00:00
user_26,2.25,Morning,0,Beginner,0,Yes,Free,5.0,Canada,Mobile,1,2024-12-01 09:00:00
user_764,7.74,Morning,0,Beginner,1,No,Free,5.0,USA,Desktop,0,2024-12-01 10:00:00
user_124,0.42,Afternoon,1,Intermediate,2,Yes,Free,5.0,USA,Desktop,0,2024-12-01 11:00:00
user_77,0.4,Morning,0,Beginner,1,Yes,Free,4.0,USA,Mobile,0,2024-12-01 12:00:00
user_743,7.25,Evening,0,Beginner,3,No,Premium,3.0,USA,Tablet,0,2024-12-01 13:00:00
user_105,11.92,Afternoon,1,Beginner,1,No,Free,5.0,USA,Mobile,0,2024-12-01 14:00:00
user_33,1.78,Afternoon,0,Beginner,1,Yes,Premium,4.0,USA,Desktop,0,2024-12-01 15:00:00
user_646,12.81,Afternoon,1,Intermediate,1,No,Free,5.0,UK,Mobile,0,2024-12-01 16:00:00
user_356,10.22,Night,0,Beginner,2,Yes,Free,4.0,Germany,Tablet,0,2024-12-01 17:00:00
user_679,0.25,Evening,0,Beginner,0,No,Free,5.0,Canada,Tablet,1,2024-12-01 18:00:00
user_136,13.33,Night,0,Advanced,0,Yes,Free,4.0,Brazil,Mobile,0,2024-12-01 19:00:00
user_793,6.13,Night,0,Intermediate,1,Yes,Free,4.0,Australia,Tablet,0,2024-12-01 20:00:00
